"","CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","TREE","CONDID","AZIMUTH","DIST","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIAHTCD","HT","HTCD","ACTUALHT","TREECLCD","CR","CCLCD","TREEGRCD","AGENTCD","CULL","FGROWCFGS","ba"
"646",253685296010854,2010,12,1,1,50,1,19,1,355,13.8,1,1,111,1,5.5,1,51,1,51,2,35,3,NA,NA,0,0.310636,0.164988155852589
"647",253685297010854,2010,12,1,1,50,2,1,1,235,4.3,1,1,111,1,3.6,1,31,3,31,2,15,4,NA,NA,NA,0,0.0706858347057703
"648",253685298010854,2010,12,1,1,50,2,2,1,16,4.2,1,1,111,1,5.5,1,42,1,42,2,25,3,NA,NA,0,0.238218,0.164988155852589
"649",253685299010854,2010,12,1,1,50,2,3,1,14,8.7,1,1,111,1,6.7,1,40,3,40,3,15,4,NA,NA,0,0,0.24483696913133
"650",253685300010854,2010,12,1,1,50,2,4,1,17,22.9,1,1,111,1,7.7,1,49,1,49,2,30,3,NA,NA,0,0.673051,0.323376785471074
"651",253685301010854,2010,12,1,1,50,2,5,1,18,18.7,1,1,111,1,5.7,1,35,1,35,3,25,3,NA,NA,0,0,0.177205460616549
"652",253685302010854,2010,12,1,1,50,2,6,1,52,17.8,1,1,111,1,6.3,1,39,1,39,2,30,3,NA,NA,0,0.312009,0.216475368786422
"653",253685303010854,2010,12,1,1,50,2,7,1,95,22.8,1,1,111,1,8.1,1,52,1,52,2,30,3,NA,NA,0,0.807782,0.357847038197962
"654",253685304010854,2010,12,1,1,50,2,8,1,124,21.5,1,1,111,1,5.2,1,44,1,44,2,25,3,NA,NA,0,0.216741,0.147480321793521
"655",253685305010854,2010,12,1,1,50,2,9,1,141,22.7,1,1,111,1,5.6,1,41,1,41,2,15,3,NA,NA,0,0.242277,0.171042266695444
"656",253685306010854,2010,12,1,1,50,2,10,1,161,12.3,1,1,111,1,6.9,1,40,1,40,2,30,3,NA,NA,0,0.406835,0.259672267773281
"657",253685307010854,2010,12,1,1,50,2,11,1,205,15.2,1,1,111,1,6.7,1,47,1,47,2,35,3,NA,NA,0,0.46148,0.24483696913133
"658",253685308010854,2010,12,1,1,50,2,12,1,204,11.9,1,1,111,1,6.8,1,49,1,49,2,30,3,NA,NA,0,0.502957,0.252200076913181
"659",253685309010854,2010,12,1,1,50,2,13,1,206,7.6,1,1,111,1,6.2,1,46,1,46,2,30,3,NA,NA,0,0.370617,0.209657676395819
"660",253685310010854,2010,12,1,1,50,2,14,1,261,12.5,1,1,111,1,5.3,1,41,1,41,2,30,3,NA,NA,0,0.206614,0.153207183401627
"661",253685311010854,2010,12,1,1,50,2,15,1,275,22.5,1,1,111,1,6.1,1,37,1,37,3,30,3,NA,NA,0,0,0.202949067083466
"662",253685312010854,2010,12,1,1,50,2,16,1,281,11.3,1,1,111,1,5.7,1,45,1,45,2,30,3,NA,NA,0,0.28917,0.177205460616549
"663",253685313010854,2010,12,1,1,50,2,17,1,286,20.9,1,1,111,1,5.9,1,42,1,42,2,35,3,NA,NA,0,0.289162,0.189859097693508
"664",253685314010854,2010,12,1,1,50,2,18,1,337,0.8,1,1,111,1,6.9,1,48,1,48,2,25,3,NA,NA,0,0.508149,0.259672267773281
"665",253685315010854,2010,12,1,1,50,2,19,1,300,21.7,1,1,111,1,6,1,44,1,44,2,30,3,NA,NA,0,0.321609,0.196349540849362
"666",253685316010854,2010,12,1,1,50,3,1,1,117,8.8,1,1,111,1,6.9,1,53,1,53,2,25,3,NA,NA,0,0.571471,0.259672267773281
"667",253685317010854,2010,12,1,1,50,3,2,1,247,3.7,1,1,111,1,3.7,1,40,1,40,2,15,4,NA,NA,NA,0,0.0746673670618824
"668",253685318010854,2010,12,1,1,50,3,3,1,292,2.7,1,1,111,1,4.1,1,40,1,40,2,15,3,NA,NA,NA,0,0.0916843272688271
"669",253685319010854,2010,12,1,1,50,3,4,1,358,6.4,1,2,111,1,3.28,1,16,3,16,NA,NA,NA,NA,20,NA,0,0.0586779694520494
"670",253685320010854,2010,12,1,1,50,3,5,1,25,2.3,1,1,111,1,6,1,51,1,51,2,30,3,NA,NA,0,0.388641,0.196349540849362
"671",253685321010854,2010,12,1,1,50,3,6,1,23,7.1,1,1,111,1,6.9,1,47,1,47,3,35,3,NA,NA,0,0,0.259672267773281
"672",253685322010854,2010,12,1,1,50,3,7,1,45,23.6,1,1,111,1,6,1,45,1,45,2,30,3,NA,NA,0,0.331185,0.196349540849362
"673",253685323010854,2010,12,1,1,50,3,8,1,80,24,1,1,111,1,5.2,1,45,1,45,2,20,3,NA,NA,0,0.223934,0.147480321793521
"674",253685324010854,2010,12,1,1,50,3,9,1,98,21.5,1,1,111,1,6,1,43,1,43,3,30,3,NA,NA,0,0,0.196349540849362
"675",253685325010854,2010,12,1,1,50,3,10,1,108,7.9,1,1,111,1,20.4,1,48,1,48,3,35,3,NA,NA,0,0,2.26980069221863
"676",253685326010854,2010,12,1,1,50,3,11,1,123,21,1,1,111,1,5.1,1,33,1,33,2,30,4,NA,NA,0,0.128581,0.141862543263664
"677",253685327010854,2010,12,1,1,50,3,12,1,133,9.9,1,1,111,1,5.6,1,48,1,48,2,20,3,NA,NA,0,0.300669,0.171042266695444
"678",253685328010854,2010,12,1,1,50,3,13,1,160,13,1,1,111,1,5.3,1,46,1,46,2,35,3,NA,NA,0,0.243974,0.153207183401627
"679",253685329010854,2010,12,1,1,50,3,14,1,199,20.5,1,1,111,1,5.6,1,44,1,44,2,35,3,NA,NA,0,0.267302,0.171042266695444
"680",253685330010854,2010,12,1,1,50,3,15,1,199,13.4,1,1,111,1,7.4,1,52,1,52,2,35,3,NA,NA,0,0.657705,0.29866946824753
"681",253685331010854,2010,12,1,1,50,3,16,1,198,9.4,1,1,111,1,5.7,1,43,1,43,2,25,3,NA,NA,0,0.271886,0.177205460616549
"682",253685332010854,2010,12,1,1,50,3,17,1,198,1.9,1,1,111,1,5.4,1,44,1,44,3,30,3,NA,NA,0,0,0.159043128087983
"683",253685333010854,2010,12,1,1,50,3,18,1,260,23.6,1,1,111,1,7.1,1,48,1,48,2,30,3,NA,NA,0,0.5439,0.274943898728232
"684",253685334010854,2010,12,1,1,50,3,19,1,315,21,1,1,111,1,5.8,1,46,1,46,2,35,3,NA,NA,0,0.311884,0.183477737615904
"685",253685335010854,2010,12,1,1,50,4,1,1,69,5.9,1,1,111,1,4.6,1,38,1,38,2,20,3,NA,NA,NA,0,0.115409896788125
"686",253685336010854,2010,12,1,1,50,4,2,1,97,15.1,1,1,111,1,5.8,1,43,1,43,2,25,3,NA,NA,0,0.285039,0.183477737615904
"687",253685337010854,2010,12,1,1,50,4,3,1,159,5.9,1,2,111,1,2.58,1,12,3,12,NA,NA,NA,NA,20,NA,0,0.036305030103047
"688",253685338010854,2010,12,1,1,50,4,4,1,30,20.9,1,1,111,1,6.8,1,47,1,47,2,35,3,NA,NA,0,0.478357,0.252200076913181
"689",253685339010854,2010,12,1,1,50,4,5,1,34,15.1,1,1,111,1,6.1,1,44,1,44,2,30,3,NA,NA,0,0.335771,0.202949067083466
"690",253685340010854,2010,12,1,1,50,4,6,1,55,5.9,1,1,111,1,7.3,1,43,1,43,3,30,3,NA,NA,0,0,0.290651861996181
"691",253685341010854,2010,12,1,1,50,4,7,1,60,23.8,1,1,111,1,6.8,1,49,1,49,2,25,3,NA,NA,0,0.502957,0.252200076913181
"692",253685342010854,2010,12,1,1,50,4,8,1,73,19,1,1,111,1,7.7,1,54,1,54,2,35,3,NA,NA,0,0.751906,0.323376785471074
"693",253685343010854,2010,12,1,1,50,4,9,1,101,3.4,1,1,111,1,6.5,1,50,1,50,2,30,3,NA,NA,0,0.46219,0.230438002802376
"694",253685344010854,2010,12,1,1,50,4,10,1,113,22.9,1,1,111,1,6.9,1,47,1,47,2,30,3,NA,NA,0,0.495485,0.259672267773281
"695",253685345010854,2010,12,1,1,50,4,11,1,145,17.5,1,1,111,1,5.5,1,43,1,43,2,30,3,NA,NA,0,0.246264,0.164988155852589
"696",253685346010854,2010,12,1,1,50,4,12,1,155,4.6,1,1,111,1,8.1,1,50,1,50,2,35,3,NA,NA,0,0.772878,0.357847038197962
"697",253685347010854,2010,12,1,1,50,4,13,1,156,19.3,1,1,111,1,6.1,1,42,1,42,2,30,3,NA,NA,0,0.315975,0.202949067083466
"698",253685348010854,2010,12,1,1,50,4,14,1,190,16.6,1,1,111,1,6.4,1,40,1,40,2,30,3,NA,NA,0,0.336079,0.223402144255274
"699",253685349010854,2010,12,1,1,50,4,15,1,220,23.6,1,1,111,1,5.5,1,40,1,40,2,25,3,NA,NA,0,0.222125,0.164988155852589
"700",253685350010854,2010,12,1,1,50,4,16,1,226,17.1,1,1,111,1,6,1,48,1,48,2,35,3,NA,NA,0,0.359913,0.196349540849362
"701",253685351010854,2010,12,1,1,50,4,17,1,255,20.8,1,1,111,1,5.9,1,44,1,44,2,25,3,NA,NA,0,0.307681,0.189859097693508
"702",253685352010854,2010,12,1,1,50,4,18,1,303,17.3,1,1,111,1,8.3,1,48,1,48,2,30,3,NA,NA,0,0.779852,0.375736663030904
"703",253685353010854,2010,12,1,1,50,4,19,1,326,20.1,1,1,111,1,6.8,1,49,1,49,2,35,3,NA,NA,0,0.502957,0.252200076913181
"704",253685354010854,2010,12,1,1,50,4,20,1,336,23.3,1,1,111,1,5.7,1,42,1,42,2,30,3,NA,NA,0,0.263243,0.177205460616549
"705",253685355010854,2010,12,1,1,50,4,21,1,351,11.8,1,1,111,1,7.6,1,49,1,49,2,30,3,NA,NA,0,0.653109,0.315031929984976
"706",253685962010854,2010,12,1,1,51,1,1,1,21,18.7,NA,1,693,35,15.8,1,61,1,61,3,45,3,NA,NA,0,NA,1.36157498271208
"707",253685964010854,2010,12,1,1,51,1,2,1,58,23.7,NA,1,611,34,5.6,1,47,1,47,3,45,2,NA,NA,0,NA,0.171042266695444
"708",253685974010854,2010,12,1,1,51,1,3,1,182,21.5,NA,1,820,28,17.6,1,113,1,113,2,65,2,3,NA,0,NA,1.68947871593051
"709",253685976010854,2010,12,1,1,51,1,4,1,293,12.3,NA,1,820,28,12.9,1,99,1,99,2,50,3,3,NA,0,NA,0.907625752576176
"710",253685978010854,2010,12,1,1,51,1,5,1,19,0.9,NA,1,391,43,4.7,1,35,1,35,3,60,4,NA,NA,NA,NA,0.120482259926734
"711",253685980010854,2010,12,1,1,51,1,6,1,81,4.9,NA,1,391,43,3.3,1,27,1,27,3,50,5,NA,NA,NA,NA,0.059395736106932
"712",253685982010854,2010,12,1,1,51,2,1,1,89,22.1,NA,1,115,3,17.4,1,99,1,99,2,40,2,1,NA,0,NA,1.65129963854314
"713",253685984010854,2010,12,1,1,51,2,2,1,160,19,NA,1,652,41,27.4,1,103,1,103,3,45,2,NA,NA,0,NA,4.0947605913352
"714",253685986010854,2010,12,1,1,51,2,3,1,157,5.7,NA,1,652,41,9.2,1,60,1,41,3,50,4,NA,NA,1,NA,0.4616395871525
"715",253685988010854,2010,12,1,1,51,2,4,1,180,17.5,NA,1,827,28,5.4,1,34,1,34,3,50,4,NA,NA,45,NA,0.159043128087983
"716",253685990010854,2010,12,1,1,51,2,5,1,340,9.8,NA,1,403,29,12.3,1,92,1,92,2,40,3,3,NA,0,NA,0.825158945419444
"717",253685992010854,2010,12,1,1,51,2,6,1,355,21.3,NA,1,403,29,11.2,1,84,1,84,3,50,4,NA,NA,0,NA,0.684169066781777
"718",253685994010854,2010,12,1,1,51,2,7,1,128,1.9,NA,1,545,36,3.1,1,30,1,30,2,45,5,NA,NA,NA,NA,0.0524144190989547
"719",253685996010854,2010,12,1,1,51,2,8,1,354,6.6,NA,1,531,33,2,1,23,1,23,2,5,5,NA,NA,NA,NA,0.0218166156499291
"720",253685998010854,2010,12,1,1,51,3,1,1,100,3.9,NA,1,316,32,15.8,1,80,1,80,3,40,2,NA,NA,0,NA,1.36157498271208
"721",253686000010854,2010,12,1,1,51,3,2,1,163,19.1,NA,1,531,33,20.6,1,95,1,95,3,45,2,NA,NA,0,NA,2.31452475430098
"722",253686002010854,2010,12,1,1,51,3,3,1,229,6.4,NA,1,391,43,3.4,1,32,1,32,3,50,5,NA,NA,NA,NA,0.0630500192282951
"723",253686004010854,2010,12,1,1,51,4,1,1,78,11,NA,1,825,25,5,1,34,1,34,3,45,4,NA,NA,0,NA,0.136353847812057
"724",253686006010854,2010,12,1,1,51,4,2,1,151,19,NA,1,825,25,5,1,33,1,33,2,50,4,NA,NA,0,NA,0.136353847812057
"725",253686008010854,2010,12,1,1,51,4,3,1,214,1.5,NA,1,391,43,6,1,35,1,35,3,50,4,NA,NA,0,NA,0.196349540849362
"726",253686010010854,2010,12,1,1,51,4,4,1,37,6.5,NA,1,391,43,1.1,1,19,1,19,3,5,5,NA,NA,NA,NA,0.00659952623410356
"727",253686012010854,2010,12,1,1,51,4,5,1,62,5.3,NA,1,545,36,2.9,1,28,1,28,2,10,4,NA,NA,NA,NA,0.045869434403976
"728",253686014010854,2010,12,1,1,51,4,6,1,78,6.8,NA,1,391,43,1.5,1,23,1,23,3,5,5,NA,NA,NA,NA,0.0122718463030851
"729",253686016010854,2010,12,1,1,51,4,7,1,123,1.1,NA,1,827,28,1,1,12,1,12,2,50,5,NA,NA,NA,NA,0.00545415391248228
"730",253686018010854,2010,12,1,1,51,4,8,1,189,6.3,NA,1,391,43,2.3,1,25,1,25,3,35,5,NA,NA,NA,NA,0.0288524741970313
"731",253686482010854,2010,12,1,1,57,1,1,1,102,15.3,1,1,841,27,5.5,1,35,1,35,3,35,3,NA,NA,0,0,0.164988155852589
"732",253686483010854,2010,12,1,1,57,1,2,1,138,17.4,1,1,841,27,6.9,1,33,1,33,3,35,3,NA,NA,0,0,0.259672267773281
"733",253686484010854,2010,12,1,1,57,1,3,1,NA,NA,1,2,841,27,5.49,1,29,4,29,NA,NA,NA,NA,80,NA,0,0.164388744337607
"734",253686485010854,2010,12,1,1,57,1,4,1,241,13.7,1,1,820,28,8.2,1,39,1,39,3,60,3,NA,NA,0,0,0.366737309075308
"735",253686486010854,2010,12,1,1,57,1,5,1,258,7.9,1,1,841,27,6.7,1,32,1,32,3,35,3,NA,NA,0,0,0.24483696913133
"736",253686487010854,2010,12,1,1,57,1,6,1,NA,NA,1,2,841,27,4.86,1,25,3,25,NA,NA,NA,NA,80,NA,0,0.128824933751266
"737",253686488010854,2010,12,1,1,57,1,7,1,85,15.8,1,1,841,27,5.3,1,36,1,36,3,35,3,NA,NA,0,0,0.153207183401627
"738",253686489010854,2010,12,1,1,57,1,8,1,103,16.8,1,1,820,28,7.2,1,43,1,43,2,40,3,NA,NA,0,0.636664,0.282743338823081
"739",253686490010854,2010,12,1,1,57,1,9,1,140,5,1,1,820,28,2,1,28,1,28,2,20,4,NA,NA,NA,0,0.0218166156499291
"740",253686491010854,2010,12,1,1,57,1,10,1,NA,NA,1,2,841,27,2.5,1,15,3,15,NA,NA,NA,NA,80,NA,0,0.0340884619530143
"741",253686492010854,2010,12,1,1,57,2,1,1,97,15.2,1,1,841,27,8.5,1,35,1,35,3,50,3,NA,NA,0,0,0.394062620176845
"742",253686493010854,2010,12,1,1,57,2,2,1,208,5.9,1,1,841,27,6.9,1,39,1,39,3,35,3,NA,NA,0,0,0.259672267773281
"743",253686494010854,2010,12,1,1,57,2,3,1,215,8.2,1,1,841,27,8.5,1,46,1,46,3,35,3,NA,NA,0,0,0.394062620176845
"744",253686495010854,2010,12,1,1,57,2,4,1,289,20.7,1,1,841,27,12.5,1,41,1,41,3,40,3,NA,NA,0,0,0.852211548825356
"745",253686496010854,2010,12,1,1,57,2,5,1,106,4.2,1,1,820,28,2,1,25,1,25,2,35,5,NA,NA,NA,0,0.0218166156499291
"746",253686497010854,2010,12,1,1,57,2,6,1,110,4.5,1,1,820,28,2.1,1,25,1,25,2,45,3,NA,NA,NA,0,0.0240528187540469
"747",253686498010854,2010,12,1,1,57,4,1,1,NA,NA,1,3,841,27,6.09,1,35,4,35,NA,NA,NA,NA,80,NA,0,0.202284205721534
"748",253686499010854,2010,12,1,1,57,4,2,1,NA,NA,1,3,841,27,6.39,1,39,4,39,NA,NA,NA,NA,80,NA,0,0.222704557969868
"749",253686500010854,2010,12,1,1,57,4,3,1,NA,NA,1,3,841,27,6.29,1,31,4,31,NA,NA,NA,NA,80,NA,0,0.21578869080884
"750",253686501010854,2010,12,1,1,57,4,4,1,NA,NA,1,3,841,27,5.79,1,31,4,31,NA,NA,NA,NA,80,NA,0,0.182845601177447
"751",253686502010854,2010,12,1,1,57,4,5,1,NA,NA,1,3,841,27,4.66,1,30,3,30,NA,NA,NA,NA,80,NA,0,0.1184402247019
"752",259810489010854,2011,12,1,1,8,1,1,1,48,20.1,1,3,111,1,6.38,1,41,4,41,NA,NA,NA,NA,80,NA,0.08345,0.222008062515244
"753",259810490010854,2011,12,1,1,8,1,2,1,76,4.2,1,3,111,1,5.78,1,40,4,40,NA,NA,NA,NA,80,NA,0.072632,0.182214555569773
"754",259810491010854,2011,12,1,1,8,1,3,1,93,19.3,1,3,111,1,6.78,1,41,4,41,NA,NA,NA,NA,80,NA,0.089692,0.250718728710551
"755",259810492010854,2011,12,1,1,8,1,4,1,118,21.6,1,3,131,2,6.89,1,38,4,38,NA,NA,NA,NA,80,NA,0.112767,0.25892013994875
"756",259810493010854,2011,12,1,1,8,1,5,1,150,10.7,1,3,131,2,6.09,1,38,4,38,NA,NA,NA,NA,80,NA,0.109066,0.202284205721534
"757",259810494010854,2011,12,1,1,8,1,6,1,179,9.2,1,3,131,2,6.89,1,40,4,40,NA,NA,NA,NA,80,NA,0.11837,0.25892013994875
"758",259810495010854,2011,12,1,1,8,1,7,1,194,20.6,1,3,111,1,6.18,1,36,4,36,NA,NA,NA,NA,80,NA,0.071573,0.208307227887088
"759",259810496010854,2011,12,1,1,8,1,8,1,259,11.4,1,3,131,2,6.39,1,36,4,36,NA,NA,NA,NA,80,NA,0.098043,0.222704557969868
"760",259810497010854,2011,12,1,1,8,1,9,1,288,4.4,1,3,111,1,5.68,1,38,4,38,NA,NA,NA,NA,80,NA,0.067932,0.175964095186068
"761",259810498010854,2011,12,1,1,8,1,10,1,322,19.9,1,3,111,1,5.58,1,34,4,34,NA,NA,NA,NA,80,NA,0.060195,0.169822717880613
"762",259810499010854,2011,12,1,1,8,1,11,1,351,15.2,1,3,111,1,5.58,1,35,4,35,NA,NA,NA,NA,80,NA,0.061776,0.169822717880613
"763",259810500010854,2011,12,1,1,8,1,12,1,86,3.9,1,3,111,1,4.22,1,35,3,35,NA,NA,NA,NA,80,NA,0,0.0971297545350494
"764",259810501010854,2011,12,1,1,8,1,13,1,282,3.9,1,3,111,1,3.59,1,33,3,33,NA,NA,NA,NA,80,NA,0,0.0702936810394629
"765",259810502010854,2011,12,1,1,8,1,14,1,354,0.3,1,3,111,1,5.32,1,37,4,37,NA,NA,NA,NA,80,NA,0.198596,0.154365645692638
"766",259810503010854,2011,12,1,1,8,2,1,1,35,18.1,1,3,111,1,6.08,1,41,4,41,NA,NA,NA,NA,80,NA,0.078833,0.201620435190385
"767",259810504010854,2011,12,1,1,8,2,2,1,144,12,1,3,111,1,6.48,1,38,4,38,NA,NA,NA,NA,80,NA,0.079459,0.229022104446696
"768",259810505010854,2011,12,1,1,8,2,3,1,286,20.2,1,1,111,1,6.9,1,56,1,56,2,35,3,NA,NA,0,0.538723,0.259672267773281
"769",259810506010854,2011,12,1,1,8,2,4,1,9,5.2,1,3,111,1,5.52,1,34,4,34,NA,NA,NA,NA,80,NA,0.194474,0.1661902513749
"770",259810507010854,2011,12,1,1,8,2,5,2,284,23.8,1,1,111,1,6.5,1,56,1,56,2,35,3,NA,NA,0,0.614053,0.230438002802376
"771",259810508010854,2011,12,1,1,8,3,1,1,14,19.4,1,3,111,1,6.38,1,40,4,40,NA,NA,NA,NA,80,NA,0.081632,0.222008062515244
"772",259810509010854,2011,12,1,1,8,3,2,1,309,13.2,1,3,111,1,5.98,1,37,4,37,NA,NA,NA,NA,80,NA,0.070509,0.195042725571931
"773",259810510010854,2011,12,1,1,8,3,3,1,161,5.7,1,3,111,1,1.59,1,9,3,9,NA,NA,NA,NA,80,NA,0,0.0137886465061465
"774",259810511010854,2011,12,1,1,8,3,4,1,210,5.9,1,3,111,1,5.32,1,32,4,32,NA,NA,NA,NA,80,NA,0.154952,0.154365645692638
"775",259810512010854,2011,12,1,1,8,3,5,1,348,6.6,1,3,111,1,5.02,1,34,4,34,NA,NA,NA,NA,80,NA,0.140839,0.137446860256118
"776",259810513010854,2011,12,1,1,8,4,1,2,6,8.8,1,1,111,1,7,1,58,1,58,2,30,3,NA,NA,0,0.542918,0.267253541711632
"777",259810514010854,2011,12,1,1,8,4,2,2,13,20.3,1,1,111,1,6.6,1,56,1,56,2,35,3,NA,NA,0,0.49562,0.237582944427728
"778",259810515010854,2011,12,1,1,8,4,3,2,26,21.7,1,1,111,1,7.1,1,53,1,53,2,30,3,NA,NA,0,0.559263,0.274943898728232
"779",259810516010854,2011,12,1,1,8,4,4,2,98,17.5,1,3,111,1,5.58,1,36,4,36,NA,NA,NA,NA,80,NA,0.063357,0.169822717880613
"780",259810517010854,2011,12,1,1,8,4,5,2,225,18.2,1,1,111,1,7.8,1,57,1,57,2,35,3,NA,NA,0,0.761648,0.331830724035422
"781",259810518010854,2011,12,1,1,8,4,6,2,249,3.2,1,3,111,1,6.38,1,38,4,38,NA,NA,NA,NA,80,NA,0.077997,0.222008062515244
"782",259810519010854,2011,12,1,1,8,4,7,2,139,2.8,1,3,111,1,5.32,1,37,4,37,NA,NA,NA,NA,80,NA,0.198596,0.154365645692638
"783",259810520010854,2011,12,1,1,8,4,8,2,23,3.8,1,3,111,1,4.52,1,31,3,31,NA,NA,NA,NA,80,NA,0,0.111430546093578
"784",259810521010854,2011,12,1,1,8,4,9,2,191,13.8,1,1,111,1,6.6,1,52,1,52,2,35,3,NA,NA,0,0.582941,0.237582944427728
"785",259810522010854,2011,12,1,1,8,4,10,2,315,13.5,1,1,111,1,6.7,1,52,1,52,2,35,3,NA,NA,0,0.604271,0.24483696913133
"786",258624900010854,2011,12,1,1,10,1,1,1,90,17,1,1,111,1,5.1,1,40,1,40,2,25,2,NA,NA,5,0.203831,0.141862543263664
"787",258624901010854,2011,12,1,1,10,1,2,1,231,15.8,1,1,111,1,5.1,1,35,1,35,2,30,2,NA,NA,0,0.172628,0.141862543263664
"788",258624902010854,2011,12,1,1,10,2,1,1,126,22.9,1,1,316,32,8.8,1,47,1,47,2,50,3,NA,NA,0,0.284586,0.422369678982628
"789",258624903010854,2011,12,1,1,10,2,2,1,131,12.6,1,1,721,41,7,1,39,1,39,3,50,3,NA,NA,0,0,0.267253541711632
"790",258624904010854,2011,12,1,1,10,2,3,1,15,6.8,1,1,111,1,2.3,1,25,1,25,2,15,4,NA,NA,NA,0,0.0288524741970313
"791",258624905010854,2011,12,1,1,10,2,4,1,95,5.7,1,1,693,35,4,1,26,1,26,2,50,4,NA,NA,NA,0,0.0872664625997165
"792",258624906010854,2011,12,1,1,10,2,5,1,95,5.8,1,1,693,35,1.7,1,12,1,12,2,2,5,NA,NA,NA,0,0.0157625048070738
"793",258624907010854,2011,12,1,1,10,2,6,1,186,5.4,1,1,693,35,3.8,1,26,1,26,2,50,3,NA,NA,NA,0,0.0787579824962441
"794",258624908010854,2011,12,1,1,10,2,7,1,295,5,1,1,222,8,1.6,1,16,1,16,2,50,4,NA,NA,NA,0,0.0139626340159546
"795",258624909010854,2011,12,1,1,10,2,8,1,299,5.5,1,1,222,8,1.9,1,16,1,16,2,50,4,NA,NA,NA,0,0.019689495624061
"796",258624910010854,2011,12,1,1,10,2,9,1,5,16.1,1,1,111,1,5.4,1,39,1,39,2,25,3,NA,NA,0,0.245783,0.159043128087983
"797",258624911010854,2011,12,1,1,10,3,1,1,154,21.8,1,1,111,1,15.2,1,67,1,67,2,30,2,1,NA,0,1.261608,1.26012771993991
"798",258624912010854,2011,12,1,1,10,3,2,1,358,13.6,1,1,111,1,7.9,1,45,1,45,2,20,3,NA,NA,0,0.784621,0.340393745678019
"799",258624913010854,2011,12,1,1,10,3,3,1,17,21.3,1,1,111,1,6.1,1,42,1,42,2,15,3,NA,NA,0,0.383,0.202949067083466
"800",258624914010854,2011,12,1,1,10,4,1,1,83,18.5,1,1,111,1,17.5,1,84,1,84,2,30,2,1,NA,0,1.742094,1.6703346356977
"801",258624915010854,2011,12,1,1,10,4,2,1,72,2.1,1,1,111,1,1.5,1,21,1,21,2,5,5,NA,NA,NA,0,0.0122718463030851
"802",258624916010854,2011,12,1,1,10,4,3,1,140,6.2,1,1,111,1,1.4,1,18,1,18,2,5,5,NA,NA,NA,0,0.0106901416684653
"803",258624917010854,2011,12,1,1,10,4,4,1,155,4.4,1,1,111,1,4,1,33,1,33,2,10,4,NA,NA,NA,0,0.0872664625997165
"804",258624918010854,2011,12,1,1,10,4,5,1,8,11.1,1,1,111,1,5.3,1,40,1,40,2,15,3,NA,NA,0,0.241385,0.153207183401627
"805",258624919010854,2011,12,1,1,10,4,6,1,3,22.8,1,1,111,1,5.8,1,46,1,46,2,15,3,NA,NA,0,0.378041,0.183477737615904
"806",258624920010854,2011,12,1,1,10,4,7,1,4,21.2,1,1,111,1,5.1,1,45,1,45,2,15,4,NA,NA,0,0.25649,0.141862543263664
"807",258624921010854,2011,12,1,1,10,4,8,1,14,21.4,1,1,111,1,5.2,1,45,1,45,2,15,3,NA,NA,0,0.271435,0.147480321793521
"808",258624922010854,2011,12,1,1,10,4,9,1,168,16.9,1,1,111,1,6.8,1,45,1,45,2,15,3,NA,NA,0,0.550009,0.252200076913181
"809",258624923010854,2011,12,1,1,10,4,10,1,186,15.2,1,1,111,1,5.3,1,45,1,45,2,15,3,NA,NA,0,0.286669,0.153207183401627
"810",258624924010854,2011,12,1,1,10,4,11,1,317,15,1,1,111,1,5.3,1,41,1,41,2,15,3,NA,NA,0,0.250442,0.153207183401627
"811",258624925010854,2011,12,1,1,10,4,12,1,351,19.7,1,1,111,1,5.2,1,45,1,45,2,15,4,NA,NA,0,0.271435,0.147480321793521
"812",258625108010854,2011,12,1,1,14,1,1,1,6,8.5,1,1,111,1,8.7,1,67,1,67,2,35,3,NA,NA,0,0.583178,0.412824909635784
"813",258625109010854,2011,12,1,1,14,1,2,1,20,22,1,3,111,1,9.1,1,65,4,65,NA,NA,NA,NA,80,NA,0.202629,0.451658485492658
"814",258625110010854,2011,12,1,1,14,1,3,1,29,23.6,1,3,111,1,8.4,1,66,4,66,NA,NA,NA,NA,80,NA,0.190927,0.38484510006475
"815",258625111010854,2011,12,1,1,14,1,4,1,53,12.7,1,3,111,1,6.66,1,58,4,58,NA,NA,NA,NA,80,NA,0.119205,0.241922269280499
"816",258625112010854,2011,12,1,1,14,1,5,1,64,16.7,1,3,111,1,7.8,1,64,4,64,NA,NA,NA,NA,80,NA,0.170543,0.331830724035422
"817",258625113010854,2011,12,1,1,14,1,6,1,71,21.3,1,3,111,1,6.86,1,62,4,62,NA,NA,NA,NA,80,NA,0.131206,0.256670301459851
"818",258625114010854,2011,12,1,1,14,1,7,1,105,23.2,1,1,111,1,10.7,1,78,1,78,2,40,3,3,NA,0,1.372203,0.624446081440096
"819",258625115010854,2011,12,1,1,14,1,8,1,112,14.6,1,1,111,1,9.8,1,77,1,77,2,25,3,3,NA,0,0.993402,0.523816941754798
"820",258625116010854,2011,12,1,1,14,1,9,1,120,11.1,1,2,111,1,5.66,1,49,4,49,NA,NA,NA,NA,80,NA,0.086032,0.174727093078717
